"CustAgeNormalized","OrdQtyNormalized","UnitCostNormalized","UnitPriceNormalized","DiscountNormalized","ShipWeightNormalized","ShipCostNormalized","DelTimeNormalized","MonthOHE.MonthApr","MonthOHE.MonthAug","MonthOHE.MonthDec","MonthOHE.MonthFeb","MonthOHE.MonthJan","MonthOHE.MonthJul","MonthOHE.MonthJun","MonthOHE.MonthMar","MonthOHE.MonthMay","MonthOHE.MonthNov","MonthOHE.MonthOct","MonthOHE.MonthSep","YearOHE.y2013","YearOHE.y2014","YearOHE.y2015","YearOHE.y2016","YearOHE.y2017","YearOHE.y2018","YearOHE.y2019","YearOHE.y2020","YearOHE.y2021","YearOHE.y2022","YearOHE.y2023","CustGenderOHE.CustGenderF","CustGenderOHE.CustGenderM","CountryOHE.CountryAUS","CountryOHE.CountryCanada","CountryOHE.CountryDE","CountryOHE.CountryFR","CountryOHE.CountryUK","CountryOHE.CountryUS","ProdCatOHE.ProdCatAccessories","ProdCatOHE.ProdCatBikes","ProdCatOHE.ProdCatClothing","SizeOHE.SizeL","SizeOHE.SizeM","SizeOHE.SizeS","SizeOHE.SizeXL","ColorOHE.ColorBlack","ColorOHE.ColorBlue","ColorOHE.ColorGreen","ColorOHE.ColorRed","ColorOHE.ColorWhite","WarrantyOHE.Warranty1Y","WarrantyOHE.Warranty2Y","WarrantyOHE.Warranty3Y","WarrantyOHE.WarrantyLifetime","EcoFriendlyOHE.EcoFriendlyFalse","EcoFriendlyOHE.EcoFriendlyTrue","InsuranceOHE.InsuranceBasic","InsuranceOHE.InsuranceNone","InsuranceOHE.InsurancePremium"
1.47811196024051,0.0731252205539604,-0.335484666084699,-0.280549847282271,0.848730282520113,0.787652367473203,0.675573207538896,0.397870256155926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0.469362126968457,-0.459081624816931,-1.16357996186233,-1.27665336024279,0.0421277005660576,1.49107576462853,0.669399981109395,0.397870256155926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
-0.906205827493434,0.924656173147387,-0.288579967974904,-0.223982487870549,0.38781452140351,-1.60733681807945,-0.876811673997441,1.56350577223774,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
0.744475717860835,-0.991288470187823,1.30077034885353,1.25238726231516,0.963959222799264,-1.01397286401646,1.56197589662198,1.56350577223774,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-1.18131941838581,0.605332065924852,-0.14214105422855,-0.0641508710689335,1.54010392419502,-1.71739626117178,-1.17276341164706,-0.379220087898617,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.377657596670997,1.03109754222157,-0.14214105422855,-0.0641508710689335,1.65533286447417,0.0698733907840955,1.62915512541361,-1.15631043195316,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
-0.0808650548162995,-0.991288470187823,1.7631017223604,1.73440975382109,-0.764474881387998,-1.70782587481593,-1.47779342345771,-1.54485560398043,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0.102544005778619,0.924656173147387,-0.14214105422855,-0.0641508710689335,1.54010392419502,-0.0282230693634157,-0.743542609313503,-1.54485560398043,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.172569585113759,0.498890696850674,-1.16357996186233,-1.27665336024279,0.157356640845208,0.239747748600518,0.608030847780824,-1.15631043195316,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1.75322555113289,-0.884847101113644,-0.14214105422855,-0.0641508710689335,0.848730282520113,-1.57623306242292,1.4159972481126,0.786415428183198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0.377657596670997,-1.097729839262,1.67679210500702,1.70793569711234,-0.534017000829696,0.634526185779527,-0.586306900844443,0.786415428183198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
-0.447683176006137,-1.097729839262,1.16233677291955,1.09498330787491,-0.188330179992244,0.778081981117348,1.67999346071539,-1.15631043195316,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0.102544005778619,0.924656173147387,-0.887548196603119,-0.888488853479183,-1.4558485230629,-0.513920176923045,0.496912772049802,-1.15631043195316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0.0108394754811598,-0.991288470187823,-1.16357996186233,-0.983018246302132,-0.534017000829696,0.864215458320041,0.805937224491304,0.397870256155926,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-1.18131941838581,-0.246198886668574,0.324870935185285,0.119548573229988,-0.994932761946299,1.26617168526594,1.44395833252858,-1.54485560398043,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
-0.447683176006137,-0.671964362965288,-0.887548196603119,-0.888488853479183,1.54010392419502,1.591564821365,1.23152671716045,-1.54485560398043,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0.285953066373538,1.13753891129574,-0.887548196603119,-0.888488853479183,1.07918816307841,0.146436481630934,-0.213008267342839,0.786415428183198,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-1.54813753957565,1.3504216494441,-0.14214105422855,-0.0641508710689335,1.07918816307841,-1.49727737498712,1.15091164261049,-1.54485560398043,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
0.102544005778619,-1.097729839262,1.27892104849752,1.22960319748615,-1.57107746334205,-1.62169239761323,-0.661475010897781,0.786415428183198,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1.75322555113289,-1.097729839262,1.89599587577507,1.89605574421187,1.19441710335757,-0.918269000457909,-0.986114094896257,1.17496060021047,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.447683176006137,0.392449327776495,-1.16357996186233,-1.27665336024279,-1.6863064036212,-1.22691396043423,-0.426166144643852,-1.54485560398043,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
-0.355978645708678,1.66974575666663,-0.887548196603119,-0.888488853479183,-1.4558485230629,0.132080902097152,-0.581949329247148,0.397870256155926,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0.0108394754811598,2.09551123296335,-0.14214105422855,-0.0641508710689335,-0.994932761946299,-0.982869108359929,1.05722385326865,0.786415428183198,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2.12004367232272,1.03109754222157,-1.16357996186233,-1.27665336024279,0.848730282520113,-1.32501042058174,0.548477369284459,-0.767765259925889,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2.12004367232272,0.498890696850674,-0.20866694537635,-0.1294530950476,-0.764474881387998,0.36416277122663,-0.0361634866859513,1.17496060021047,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
-1.45643300927819,-0.139757517594396,-0.14214105422855,-0.0641508710689335,-1.2253906425046,0.366555367815593,1.29071706469037,-0.379220087898617,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0.744475717860835,1.88262849481499,-0.14214105422855,-0.0641508710689335,0.618272401961811,-0.65986856884983,1.54055116960195,1.56350577223774,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0.102544005778619,-1.097729839262,-0.288579967974904,-0.206689232774919,-0.188330179992244,1.23506792960941,1.53292541930668,-1.54485560398043,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0
0.927884778455753,-0.139757517594396,-0.288579967974904,-0.223982487870549,-0.418788060550545,1.25899389549905,-0.246053185288993,1.56350577223774,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1.11129383905067,-1.097729839262,1.30077034885353,1.25238726231516,-1.57107746334205,1.32120140681211,-0.595385175005474,1.56350577223774,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.836180248158294,-0.671964362965288,-1.16357996186233,-0.983018246302132,-0.188330179992244,0.0603030044282409,-0.127672490229146,0.00932508412865453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
-0.264274115411218,-1.097729839262,-0.887548196603119,-0.888488853479183,1.54010392419502,-0.339260625928696,-1.29659107120352,-1.54485560398043,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0.469362126968457,-0.884847101113644,0.102015330859013,0.191522209460497,1.54010392419502,1.68726868492355,-1.58201201082635,0.786415428183198,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0.561066657265916,-0.991288470187823,1.7631017223604,1.73440975382109,0.0421277005660576,1.45518681579407,0.159564104225882,-0.379220087898617,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.447683176006137,-0.884847101113644,-0.887548196603119,-0.888488853479183,0.272585581124359,1.44561642943822,-1.68114676466481,0.786415428183198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0.285953066373538,-1.097729839262,1.16233677291955,1.09498330787491,-1.4558485230629,-0.446927472432062,0.369816933795365,1.17496060021047,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0.744475717860835,-1.097729839262,1.84247891066312,1.87131232140212,-0.649245941108847,-1.17906202865495,-1.70111896781908,0.786415428183198,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
-0.355978645708678,-0.778405732039466,0.28501473362588,0.0869458811657381,0.157356640845208,-0.968513528826147,-1.14988616076126,-0.767765259925889,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
-0.264274115411218,2.20195260203753,0.0488391699260755,0.127321744029292,-0.534017000829696,-1.20538059113355,-0.516948886254164,-1.15631043195316,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
4.04583880856937,-1.097729839262,-0.14214105422855,-0.0641508710689335,-0.0731012397130932,-1.3010844546921,-1.41751368302846,1.17496060021047,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1.47811196024051,-0.0333161485202179,-0.14214105422855,-0.0641508710689335,1.65533286447417,1.42647565672651,-0.132393192792882,1.56350577223774,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0.836180248158294,-0.0333161485202179,0.13389071103066,0.229484242871724,0.38781452140351,1.44800902602718,0.901440668665353,-0.767765259925889,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0.194248536076079,1.77618712574081,-1.16357996186233,-1.27665336024279,1.07918816307841,1.17046782170739,0.742026174397644,-0.379220087898617,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-1.54813753957565,-0.991288470187823,1.27892104849752,1.22960319748615,-1.2253906425046,0.376125754171448,1.5674228611186,-1.15631043195316,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
-1.36472847898073,1.45686301851828,-1.16357996186233,-1.27665336024279,-1.6863064036212,-1.571447869245,-0.148007824349856,0.397870256155926,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
-1.73154660017057,1.45686301851828,-0.20866694537635,-0.1294530950476,0.38781452140351,-0.0760750011426896,1.45521539248826,-0.379220087898617,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1.75322555113289,-0.671964362965288,-0.887548196603119,-0.888488853479183,-0.879703821667149,-1.55948488630018,-0.469015598683919,1.17496060021047,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1.38640742994305,-0.991288470187823,1.89599587577507,1.89605574421187,1.30964604363672,-0.0473638420751253,1.25767214674422,-0.767765259925889,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0.469362126968457,-0.991288470187823,1.27892104849752,1.22960319748615,1.07918816307841,-0.628764813193302,-1.26681433195534,-0.767765259925889,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.102544005778619,-1.097729839262,1.47537558683092,1.43851436897545,-0.764474881387998,-1.20538059113355,-0.23661178016152,0.397870256155926,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.906205827493434,-0.459081624816931,-0.335484666084699,-0.280549847282271,1.42487498391587,-0.913483807279982,0.663589885646335,1.17496060021047,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0.744475717860835,1.13753891129574,-0.887548196603119,-0.888488853479183,-0.764474881387998,0.354592384870775,-0.911672246775801,-1.54485560398043,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1.66152102083543,-1.097729839262,1.27892104849752,1.22960319748615,0.733501342240962,-1.20298799454459,1.0735647467585,-1.54485560398043,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
-0.447683176006137,-0.246198886668574,-1.16357996186233,-1.27665336024279,1.07918816307841,-1.36089936941619,0.386157827285221,0.00932508412865453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0.194248536076079,1.03109754222157,-1.16357996186233,-1.27665336024279,-0.188330179992244,-0.375149574763151,0.539762226089869,-0.767765259925889,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.927884778455753,1.56330438759246,-0.726079964918616,-0.689383132361475,1.65533286447417,0.763726401583566,0.192609022172035,-0.379220087898617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
-0.631092236601056,-0.991288470187823,1.68122043914089,1.71252540530928,1.42487498391587,-0.748394642641487,-1.44837981517597,1.17496060021047,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0.561066657265916,0.71177343499903,0.324870935185285,0.119548573229988,-1.2253906425046,1.35948295223553,-0.952342915017221,-1.15631043195316,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1.11129383905067,0.498890696850674,-1.16357996186233,-1.27665336024279,-1.2253906425046,0.239747748600518,-1.66299021634274,-1.15631043195316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
-0.355978645708678,0.71177343499903,0.28501473362588,0.0869458811657381,1.65533286447417,-1.14556567640946,-1.61287814297385,0.786415428183198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
-1.08961488808835,-0.778405732039466,1.7631017223604,1.73440975382109,0.157356640845208,0.278029294023937,0.596773787821145,-0.767765259925889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1.56981649053797,1.03109754222157,-0.388660827017637,-0.639487185201595,0.733501342240962,0.0961919532626964,0.856412428826637,-0.767765259925889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
-1.18131941838581,-1.097729839262,-0.887548196603119,-0.888488853479183,-0.534017000829696,1.3020606341004,0.446074436748027,0.397870256155926,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-1.73154660017057,-0.139757517594396,-1.16357996186233,-0.983018246302132,0.272585581124359,-1.5451293067664,0.0292000872734736,1.56350577223774,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.56981649053797,1.13753891129574,-0.726079964918616,-0.639487185201595,0.272585581124359,-1.7293592441166,-1.69894018202043,0.00932508412865453,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
-1.36472847898073,-0.991288470187823,1.67679210500702,1.70793569711234,1.54010392419502,0.421585089361758,-0.531474124911814,1.56350577223774,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0.0108394754811598,-0.459081624816931,-1.16357996186233,-1.27665336024279,-1.4558485230629,0.464651827963105,-0.323036950174538,-0.767765259925889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
-0.539387706303596,-1.097729839262,1.67679210500702,1.70793569711234,-0.303559120271395,1.37623112835827,-0.089906869719256,1.56350577223774,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0.0108394754811598,1.03109754222157,-0.887548196603119,-0.888488853479183,1.65533286447417,-1.04029142649506,1.44976842799164,-1.54485560398043,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-1.63984206987311,1.13753891129574,-0.726079964918616,-0.639487185201595,0.0421277005660576,-1.53077372723261,0.531047082895279,-0.767765259925889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0.561066657265916,-0.0333161485202179,-1.16357996186233,-1.27665336024279,-1.2253906425046,-1.55709228971121,1.25912467060998,1.56350577223774,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0.469362126968457,1.77618712574081,-0.335484666084699,-0.260842762734314,0.733501342240962,-1.72457405093867,0.283754894748789,-0.379220087898617,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1.75322555113289,-0.991288470187823,-1.16357996186233,-1.27665336024279,-1.34061958278375,-0.236378972603257,1.54817691989722,1.17496060021047,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
-0.172569585113759,-1.097729839262,-0.14214105422855,-0.0641508710689335,-0.534017000829696,0.627348396012636,-1.330725382049,-0.379220087898617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.997910357790893,1.66974575666663,-0.726079964918616,-0.639487185201595,-0.994932761946299,0.323488629214247,0.0506248142935071,-0.767765259925889,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
0.285953066373538,-0.884847101113644,0.460216383442841,0.577030745626165,-1.4558485230629,-0.626372216604339,-0.0837336432897547,0.00932508412865453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
